job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python
8986,Data Analyst,Enterprise,Technology,Canada,Remote,Entry,2,PhD,1
8987,Machine Learning Engineer,Startup,Technology,USA,Onsite,Mid,3,Bachelor,0
8988,AI Engineer,Enterprise,Technology,India,Remote,Entry,9,Bachelor,0
8989,Data Scientist,Enterprise,Retail,USA,Onsite,Mid,3,Master,0
8990,Data Scientist,Startup,Healthcare,Singapore,Remote,Senior,8,Master,0
8991,Machine Learning Engineer,Enterprise,Healthcare,Australia,Hybrid,Entry,10,PhD,1
8992,AI Engineer,Medium,Finance,Australia,Onsite,Senior,3,PhD,0
8993,Data Analyst,Enterprise,Education,India,Onsite,Entry,6,PhD,1
8994,Machine Learning Engineer,MNC,Education,USA,Remote,Entry,7,Master,0
8995,Machine Learning Engineer,Startup,Healthcare,UK,Hybrid,Entry,9,Master,1
8996,Machine Learning Engineer,Enterprise,Technology,India,Hybrid,Entry,9,PhD,0
8997,Data Scientist,Medium,Education,Canada,Hybrid,Mid,12,PhD,0
8998,Machine Learning Engineer,Startup,Retail,USA,Remote,Mid,5,Bachelor,0
8999,Data Engineer,Medium,Retail,Canada,Onsite,Entry,4,PhD,1
9000,Machine Learning Engineer,Medium,Technology,USA,Remote,Entry,14,Master,1
9001,Data Analyst,Startup,Retail,India,Remote,Senior,6,PhD,1
9002,Data Scientist,Medium,Finance,USA,Remote,Senior,3,PhD,1
9003,Data Scientist,Enterprise,Technology,USA,Onsite,Mid,3,Master,1
9004,Machine Learning Engineer,Enterprise,Technology,Canada,Onsite,Senior,9,Master,1
9005,Business Analyst,MNC,Retail,UK,Remote,Entry,3,Master,1
9006,Data Scientist,Enterprise,Healthcare,India,Onsite,Mid,9,PhD,0
9007,Business Analyst,Enterprise,Education,USA,Hybrid,Senior,11,PhD,0
9008,Data Scientist,Enterprise,Education,Germany,Hybrid,Senior,1,PhD,1
9009,Data Scientist,Enterprise,E-commerce,Australia,Onsite,Mid,9,Master,1
9010,Data Engineer,Medium,Technology,India,Onsite,Entry,10,Bachelor,1
9011,Data Engineer,Enterprise,Healthcare,UK,Hybrid,Senior,10,Bachelor,1
9012,Machine Learning Engineer,Enterprise,Technology,Germany,Onsite,Senior,5,PhD,0
9013,Data Engineer,Startup,Technology,UK,Remote,Senior,12,Master,0
9014,Data Scientist,Startup,E-commerce,India,Remote,Senior,14,PhD,1
9015,Data Analyst,Enterprise,Education,Canada,Remote,Entry,1,Bachelor,0
9016,Machine Learning Engineer,Enterprise,Retail,India,Remote,Senior,1,Bachelor,1
9017,Data Scientist,MNC,Finance,Canada,Hybrid,Entry,4,PhD,1
9018,Business Analyst,MNC,E-commerce,Germany,Remote,Entry,9,Bachelor,1
9019,AI Engineer,Enterprise,E-commerce,India,Hybrid,Senior,11,PhD,1
9020,Business Analyst,Medium,Finance,Singapore,Remote,Mid,11,Master,0
9021,Machine Learning Engineer,Startup,Healthcare,USA,Hybrid,Entry,7,Master,1
9022,Data Analyst,Enterprise,Healthcare,Germany,Onsite,Mid,13,PhD,1
9023,Data Scientist,Enterprise,E-commerce,UK,Remote,Senior,10,Bachelor,0
9024,Machine Learning Engineer,Medium,Finance,Canada,Remote,Senior,13,Bachelor,0
9025,Data Engineer,Medium,Retail,Singapore,Remote,Entry,5,Master,0
9026,Business Analyst,Enterprise,Retail,Singapore,Onsite,Entry,9,Bachelor,0
9027,Data Analyst,Startup,E-commerce,Germany,Hybrid,Entry,10,Master,0
9028,Data Scientist,Enterprise,Finance,Australia,Remote,Mid,8,Master,1
9029,AI Engineer,Startup,Healthcare,UK,Onsite,Senior,8,Master,0
9030,Data Analyst,MNC,Finance,UK,Remote,Entry,6,Master,1
9031,Machine Learning Engineer,Startup,Healthcare,USA,Hybrid,Entry,7,Bachelor,1
9032,Data Scientist,Medium,Technology,India,Hybrid,Mid,10,Bachelor,0
9033,Data Scientist,Medium,E-commerce,Australia,Onsite,Senior,9,Bachelor,0
9034,Data Scientist,Enterprise,Education,UK,Hybrid,Senior,13,PhD,0
9035,Data Analyst,Enterprise,Retail,Singapore,Remote,Mid,10,PhD,0
9036,Data Engineer,Enterprise,Finance,Singapore,Remote,Entry,10,Master,1
9037,AI Engineer,Enterprise,E-commerce,UK,Remote,Senior,13,Master,1
9038,Business Analyst,Startup,Finance,USA,Remote,Entry,3,Master,0
9039,Business Analyst,Medium,Finance,Germany,Remote,Mid,13,Bachelor,0
9040,AI Engineer,MNC,Finance,Canada,Onsite,Senior,13,Bachelor,1
9041,Machine Learning Engineer,MNC,E-commerce,Singapore,Onsite,Mid,13,Bachelor,0
9042,AI Engineer,MNC,Retail,India,Remote,Mid,14,PhD,1
9043,Machine Learning Engineer,Enterprise,Education,Singapore,Hybrid,Senior,4,PhD,1
9044,Machine Learning Engineer,Startup,Healthcare,India,Remote,Entry,5,Bachelor,0
9045,Machine Learning Engineer,Startup,Education,USA,Remote,Mid,5,Bachelor,1
9046,Data Analyst,Startup,Retail,Australia,Remote,Entry,5,Bachelor,1
9047,AI Engineer,MNC,E-commerce,India,Hybrid,Mid,13,Master,1
9048,Business Analyst,Medium,E-commerce,Germany,Hybrid,Mid,7,PhD,1
9049,Data Scientist,Enterprise,Finance,USA,Hybrid,Mid,2,Bachelor,1
9050,AI Engineer,MNC,Retail,India,Hybrid,Mid,11,Bachelor,1
9051,Data Analyst,Enterprise,Healthcare,Germany,Remote,Mid,10,Master,1
9052,Business Analyst,Medium,E-commerce,Germany,Hybrid,Mid,9,Bachelor,0
9053,Data Analyst,Enterprise,E-commerce,USA,Remote,Mid,10,PhD,0
9054,Data Scientist,Medium,E-commerce,Singapore,Remote,Entry,12,Bachelor,0
9055,Data Scientist,MNC,Healthcare,Canada,Hybrid,Mid,10,PhD,0
9056,Data Scientist,Startup,Technology,Singapore,Remote,Entry,1,Bachelor,1
9057,Business Analyst,Startup,Retail,Germany,Onsite,Entry,8,Master,0
9058,Data Analyst,Startup,Retail,Canada,Hybrid,Entry,10,PhD,0
9059,Machine Learning Engineer,Enterprise,Healthcare,Germany,Remote,Entry,13,Master,0
9060,Data Scientist,Startup,Retail,USA,Remote,Mid,3,Bachelor,0
9061,Business Analyst,MNC,E-commerce,Singapore,Hybrid,Mid,5,Bachelor,0
9062,Business Analyst,Enterprise,Education,Canada,Hybrid,Entry,6,Master,1
9063,AI Engineer,MNC,Healthcare,Germany,Remote,Mid,0,PhD,1
9064,Machine Learning Engineer,Medium,Finance,India,Remote,Mid,2,Bachelor,1
9065,Business Analyst,Enterprise,Technology,Singapore,Onsite,Senior,4,Bachelor,1
9066,Data Engineer,Startup,Retail,Australia,Remote,Senior,13,Bachelor,1
9067,Business Analyst,MNC,Retail,Canada,Onsite,Mid,13,Master,0
9068,Data Engineer,MNC,E-commerce,Singapore,Onsite,Entry,10,Bachelor,0
9069,AI Engineer,Startup,Technology,Singapore,Remote,Entry,13,PhD,0
9070,Data Engineer,Medium,Healthcare,UK,Hybrid,Mid,11,PhD,0
9071,Data Analyst,Enterprise,Healthcare,Germany,Onsite,Mid,0,PhD,0
9072,Data Scientist,Enterprise,E-commerce,UK,Hybrid,Mid,14,Bachelor,1
9073,Business Analyst,MNC,Education,Singapore,Remote,Entry,13,Bachelor,0
9074,AI Engineer,Startup,Technology,UK,Onsite,Entry,4,PhD,0
9075,Data Analyst,Medium,Education,Singapore,Hybrid,Mid,10,Bachelor,0
9076,Business Analyst,MNC,Finance,Canada,Hybrid,Mid,7,PhD,1
9077,Data Scientist,Startup,Healthcare,Singapore,Onsite,Entry,11,PhD,0
9078,Business Analyst,Medium,Healthcare,Australia,Remote,Entry,2,Master,1
9079,Data Scientist,MNC,Technology,USA,Hybrid,Mid,6,PhD,0
9080,AI Engineer,MNC,Education,Singapore,Onsite,Entry,12,Master,0
9081,Data Engineer,Startup,Finance,USA,Onsite,Senior,12,Bachelor,1
9082,Business Analyst,Startup,Healthcare,Germany,Onsite,Mid,5,Master,0
9083,Machine Learning Engineer,Startup,Finance,Canada,Remote,Senior,3,Bachelor,0
9084,Machine Learning Engineer,Startup,E-commerce,UK,Remote,Mid,6,Master,1
9085,Data Engineer,MNC,Finance,Canada,Onsite,Entry,9,Bachelor,0
9086,Business Analyst,Startup,Finance,Australia,Remote,Mid,7,Master,0
9087,Data Scientist,Enterprise,Healthcare,Canada,Hybrid,Senior,9,Master,0
9088,Machine Learning Engineer,Medium,Education,India,Remote,Entry,14,Bachelor,0
9089,Data Analyst,Enterprise,E-commerce,Australia,Onsite,Senior,14,Master,1
9090,Machine Learning Engineer,MNC,Healthcare,Germany,Hybrid,Entry,8,Bachelor,0
9091,Machine Learning Engineer,MNC,Technology,USA,Onsite,Entry,11,PhD,1
9092,Machine Learning Engineer,Enterprise,Finance,UK,Remote,Entry,6,Master,1
9093,Machine Learning Engineer,Enterprise,Technology,India,Onsite,Entry,13,Master,1
9094,Data Analyst,Medium,Technology,Germany,Remote,Entry,11,Master,0
9095,Machine Learning Engineer,Enterprise,Finance,Canada,Remote,Mid,14,PhD,0
9096,Machine Learning Engineer,Medium,Technology,Germany,Onsite,Mid,2,Master,1
9097,Business Analyst,MNC,Finance,Singapore,Onsite,Entry,2,PhD,0
9098,Data Analyst,Enterprise,Education,UK,Remote,Entry,9,Bachelor,0
9099,Data Analyst,Startup,E-commerce,UK,Remote,Senior,3,PhD,1
9100,Data Engineer,Enterprise,Healthcare,UK,Onsite,Senior,1,Bachelor,0
9101,Business Analyst,MNC,Finance,India,Hybrid,Senior,12,Master,1
9102,Data Scientist,Startup,Education,USA,Remote,Senior,9,Master,0
9103,Data Analyst,MNC,E-commerce,USA,Hybrid,Mid,8,Bachelor,1
9104,Data Analyst,Startup,Retail,Australia,Onsite,Mid,1,Master,0
9105,Machine Learning Engineer,Startup,Technology,Canada,Hybrid,Entry,11,Master,0
9106,Machine Learning Engineer,Enterprise,Healthcare,Germany,Remote,Entry,14,PhD,1
9107,Business Analyst,MNC,Technology,UK,Remote,Entry,1,Master,0
9108,Data Scientist,Startup,Education,UK,Remote,Mid,8,Master,0
9109,Machine Learning Engineer,Enterprise,Education,India,Hybrid,Senior,12,Bachelor,0
9110,Data Scientist,Startup,Retail,Australia,Hybrid,Mid,10,Bachelor,0
9111,AI Engineer,Medium,Technology,India,Onsite,Mid,0,Master,1
9112,Machine Learning Engineer,Medium,Education,India,Hybrid,Mid,12,PhD,1
9113,Data Engineer,Startup,Finance,Germany,Remote,Senior,3,Bachelor,1
9114,Business Analyst,Enterprise,Finance,Singapore,Hybrid,Entry,4,Master,0
9115,Business Analyst,MNC,Retail,India,Hybrid,Mid,11,Master,1
9116,AI Engineer,MNC,Education,Canada,Hybrid,Entry,1,Master,0
9117,Data Analyst,MNC,E-commerce,USA,Hybrid,Mid,4,PhD,1
9118,AI Engineer,Medium,E-commerce,Singapore,Remote,Mid,4,Master,0
9119,Data Analyst,Enterprise,E-commerce,Canada,Remote,Mid,12,Bachelor,0
9120,Data Engineer,Medium,Healthcare,UK,Remote,Entry,2,PhD,1
9121,Data Analyst,Medium,Retail,Singapore,Onsite,Mid,9,PhD,1
9122,AI Engineer,Enterprise,Healthcare,Germany,Hybrid,Entry,3,Master,0
9123,Data Analyst,Enterprise,Retail,Australia,Hybrid,Entry,5,Master,0
9124,Business Analyst,Medium,Retail,India,Onsite,Mid,11,Master,1
9125,Data Analyst,Medium,Retail,Germany,Hybrid,Entry,6,PhD,0
9126,Data Engineer,Medium,Retail,USA,Onsite,Mid,13,PhD,0
9127,Machine Learning Engineer,Medium,E-commerce,India,Remote,Mid,0,Bachelor,0
9128,Business Analyst,Enterprise,Technology,Australia,Remote,Entry,7,Bachelor,1
9129,Data Engineer,MNC,Technology,Australia,Remote,Entry,9,Bachelor,1
9130,Data Engineer,Medium,E-commerce,USA,Hybrid,Mid,12,Master,0
9131,Data Engineer,MNC,Finance,Australia,Hybrid,Mid,7,Master,0
9132,Data Scientist,Medium,Finance,India,Remote,Mid,5,Bachelor,1
9133,Business Analyst,Startup,E-commerce,Germany,Onsite,Entry,9,Master,0
9134,Data Analyst,Startup,Retail,USA,Remote,Senior,6,PhD,1
9135,Business Analyst,MNC,Education,Germany,Onsite,Senior,8,Master,0
9136,Data Analyst,MNC,Finance,India,Onsite,Entry,5,Master,0
9137,AI Engineer,Startup,Technology,Canada,Hybrid,Mid,14,Master,0
9138,Business Analyst,Medium,Education,Germany,Onsite,Entry,0,PhD,0
9139,AI Engineer,Enterprise,Healthcare,Singapore,Remote,Entry,12,Master,1
9140,Machine Learning Engineer,Enterprise,Healthcare,USA,Hybrid,Entry,0,Master,1
9141,Data Analyst,MNC,Finance,India,Onsite,Senior,8,PhD,0
9142,Data Engineer,Medium,E-commerce,Germany,Remote,Mid,12,Bachelor,1
9143,Data Scientist,Medium,Finance,Germany,Remote,Senior,8,Master,0
9144,AI Engineer,Startup,Education,Germany,Hybrid,Entry,9,PhD,1
9145,Data Scientist,Enterprise,Retail,USA,Onsite,Entry,3,Bachelor,0
9146,Business Analyst,Enterprise,E-commerce,Australia,Hybrid,Senior,2,PhD,1
9147,Business Analyst,Enterprise,E-commerce,UK,Hybrid,Senior,2,Bachelor,1
9148,Data Scientist,Enterprise,E-commerce,Canada,Hybrid,Entry,12,PhD,0
9149,Data Scientist,Startup,E-commerce,USA,Onsite,Entry,5,Bachelor,0
9150,Business Analyst,MNC,Retail,USA,Onsite,Entry,8,Master,0
9151,Business Analyst,Startup,Retail,Canada,Hybrid,Entry,2,Bachelor,1
9152,Business Analyst,Medium,Technology,Australia,Hybrid,Senior,2,Bachelor,1
9153,Data Scientist,Enterprise,Technology,UK,Onsite,Mid,14,Bachelor,0
9154,Data Analyst,Startup,Healthcare,USA,Remote,Senior,0,PhD,0
9155,AI Engineer,Enterprise,Healthcare,Germany,Remote,Entry,13,Bachelor,0
9156,Business Analyst,MNC,E-commerce,India,Remote,Mid,8,Bachelor,1
9157,Data Analyst,Startup,Finance,Singapore,Onsite,Entry,5,Master,0
9158,Business Analyst,Enterprise,Retail,UK,Remote,Senior,14,Master,1
9159,Data Scientist,Startup,Healthcare,USA,Onsite,Entry,6,Master,0
9160,AI Engineer,Medium,Healthcare,UK,Hybrid,Mid,10,Master,1
9161,Data Engineer,Startup,Retail,India,Remote,Entry,5,PhD,1
9162,AI Engineer,Medium,Technology,USA,Hybrid,Entry,5,Master,0
9163,Business Analyst,Startup,Technology,USA,Hybrid,Senior,13,Bachelor,0
9164,AI Engineer,Startup,Education,Germany,Hybrid,Senior,12,Master,1
9165,Data Scientist,MNC,E-commerce,India,Remote,Senior,14,PhD,0
9166,Business Analyst,Medium,Finance,India,Onsite,Mid,10,PhD,1
9167,Data Scientist,MNC,Retail,Germany,Hybrid,Mid,9,Master,0
9168,Data Engineer,MNC,Healthcare,Germany,Hybrid,Entry,10,Bachelor,0
9169,Data Engineer,MNC,Retail,UK,Onsite,Senior,9,Bachelor,1
9170,Business Analyst,Startup,Retail,UK,Onsite,Senior,0,Master,0
9171,Data Analyst,Medium,Finance,Australia,Onsite,Entry,6,Master,0
9172,AI Engineer,Startup,Technology,USA,Remote,Entry,2,PhD,1
9173,Data Analyst,Startup,Retail,Germany,Remote,Entry,13,PhD,0
9174,Data Scientist,Enterprise,Finance,Germany,Remote,Mid,5,PhD,0
9175,Data Scientist,Medium,Finance,Australia,Hybrid,Mid,12,Master,1
9176,Business Analyst,Enterprise,Finance,Australia,Remote,Senior,5,Master,1
9177,Data Engineer,Enterprise,Healthcare,UK,Onsite,Entry,12,Bachelor,1
9178,AI Engineer,MNC,Technology,UK,Onsite,Senior,14,Bachelor,0
9179,Business Analyst,MNC,Education,Canada,Onsite,Senior,11,PhD,0
9180,Data Analyst,MNC,E-commerce,Australia,Remote,Mid,9,Master,0
9181,AI Engineer,MNC,E-commerce,Australia,Remote,Entry,1,Bachelor,1
9182,Machine Learning Engineer,Medium,Education,Singapore,Hybrid,Mid,0,Master,1
9183,Data Engineer,Startup,Finance,USA,Onsite,Senior,14,Bachelor,1
9184,AI Engineer,MNC,Technology,Canada,Onsite,Entry,11,PhD,0
9185,Business Analyst,Medium,Healthcare,Germany,Onsite,Mid,7,PhD,1
9186,Machine Learning Engineer,Startup,Education,USA,Onsite,Senior,11,Bachelor,1
9187,Machine Learning Engineer,Startup,Retail,Australia,Remote,Entry,2,Bachelor,0
9188,Data Scientist,Enterprise,Technology,UK,Onsite,Senior,2,Bachelor,1
9189,Data Analyst,Medium,E-commerce,Singapore,Remote,Mid,12,Bachelor,0
9190,AI Engineer,Startup,Retail,Canada,Hybrid,Entry,7,Bachelor,1
9191,Data Scientist,Medium,Education,Canada,Remote,Entry,13,PhD,0
9192,Data Analyst,Startup,Education,Germany,Remote,Mid,6,Bachelor,1
9193,AI Engineer,Startup,Retail,Australia,Hybrid,Senior,1,Bachelor,0
9194,Business Analyst,Enterprise,Education,Canada,Remote,Mid,9,Bachelor,0
9195,Data Analyst,Startup,Finance,UK,Onsite,Entry,8,Master,0
9196,Data Scientist,Enterprise,E-commerce,USA,Hybrid,Senior,6,Bachelor,1
9197,Business Analyst,MNC,Education,Australia,Remote,Mid,6,PhD,0
9198,Machine Learning Engineer,MNC,Finance,Singapore,Remote,Senior,8,PhD,0
9199,AI Engineer,Medium,Education,Canada,Remote,Senior,6,Bachelor,1
9200,Data Engineer,MNC,E-commerce,USA,Remote,Mid,12,Master,0
9201,Machine Learning Engineer,MNC,Education,UK,Onsite,Entry,14,Bachelor,1
9202,Business Analyst,Enterprise,Technology,USA,Hybrid,Entry,14,Bachelor,1
9203,Data Scientist,Enterprise,Retail,Singapore,Remote,Mid,12,Bachelor,0
9204,Business Analyst,Startup,Technology,USA,Hybrid,Entry,5,Bachelor,1
9205,Data Analyst,Enterprise,Healthcare,India,Hybrid,Entry,2,Bachelor,1
9206,Business Analyst,Medium,Education,Canada,Onsite,Senior,13,Master,1
9207,Data Scientist,MNC,E-commerce,Canada,Onsite,Senior,7,PhD,0
9208,Data Engineer,Medium,E-commerce,Australia,Remote,Entry,9,Bachelor,1
9209,Data Analyst,Startup,Finance,Singapore,Onsite,Mid,9,Bachelor,0
9210,Data Engineer,MNC,Education,Germany,Remote,Entry,5,PhD,1
9211,Data Engineer,Startup,Healthcare,Germany,Remote,Mid,10,Bachelor,1
9212,AI Engineer,MNC,Healthcare,USA,Hybrid,Senior,10,Bachelor,1
9213,Machine Learning Engineer,MNC,Finance,Singapore,Remote,Entry,0,PhD,1
9214,Data Engineer,MNC,Finance,India,Remote,Senior,3,Bachelor,0
9215,Machine Learning Engineer,Medium,Education,Australia,Hybrid,Entry,5,Master,1
9216,Data Scientist,Medium,Finance,India,Remote,Mid,10,PhD,1
9217,Machine Learning Engineer,Startup,Retail,Canada,Hybrid,Mid,10,Master,0
9218,Business Analyst,Startup,Finance,Canada,Remote,Senior,1,Bachelor,0
9219,Data Engineer,Enterprise,Healthcare,Australia,Onsite,Senior,6,Master,0
9220,Data Engineer,Medium,Healthcare,USA,Hybrid,Entry,2,Bachelor,1
9221,Business Analyst,Enterprise,Education,UK,Hybrid,Entry,3,Bachelor,1
9222,Data Analyst,Startup,Finance,Germany,Hybrid,Senior,0,PhD,0
9223,Data Analyst,Medium,Healthcare,UK,Hybrid,Entry,2,PhD,0
9224,Data Engineer,Medium,Education,UK,Remote,Entry,7,PhD,1
9225,AI Engineer,Enterprise,Retail,USA,Onsite,Entry,9,Bachelor,0
9226,AI Engineer,MNC,Finance,Germany,Hybrid,Senior,14,PhD,1
9227,Data Analyst,Medium,E-commerce,UK,Onsite,Senior,14,Master,1
9228,Data Scientist,MNC,E-commerce,Singapore,Remote,Entry,12,PhD,1
9229,AI Engineer,MNC,E-commerce,Australia,Remote,Entry,1,Master,1
9230,AI Engineer,Enterprise,Education,Singapore,Onsite,Senior,12,Bachelor,0
9231,Data Scientist,Startup,E-commerce,Canada,Remote,Senior,3,PhD,0
9232,Data Analyst,Enterprise,E-commerce,Canada,Onsite,Entry,4,Bachelor,1
9233,Data Analyst,Medium,E-commerce,Canada,Remote,Entry,0,PhD,1
9234,Machine Learning Engineer,Enterprise,Technology,UK,Onsite,Mid,3,PhD,0
9235,Data Scientist,Startup,Technology,Canada,Onsite,Senior,9,Bachelor,0
9236,Machine Learning Engineer,Enterprise,E-commerce,UK,Remote,Senior,8,Master,1
9237,Data Engineer,Enterprise,E-commerce,UK,Hybrid,Mid,7,Bachelor,0
9238,Data Analyst,Enterprise,E-commerce,Singapore,Hybrid,Mid,14,Bachelor,1
9239,Machine Learning Engineer,Enterprise,Education,Canada,Remote,Mid,5,PhD,1
9240,Data Engineer,Startup,Retail,Germany,Onsite,Senior,4,Master,0
9241,Data Analyst,MNC,Education,UK,Remote,Mid,7,Bachelor,0
9242,Machine Learning Engineer,MNC,Finance,Australia,Hybrid,Mid,3,Bachelor,0
9243,Data Scientist,Enterprise,Healthcare,UK,Onsite,Entry,9,Bachelor,0
9244,Data Scientist,MNC,Retail,Germany,Onsite,Entry,11,Bachelor,0
9245,Machine Learning Engineer,Startup,Retail,UK,Remote,Mid,5,Bachelor,0
9246,Data Scientist,Enterprise,Healthcare,USA,Remote,Entry,9,Bachelor,1
9247,Data Analyst,Startup,Technology,UK,Onsite,Mid,4,Bachelor,1
9248,Machine Learning Engineer,Startup,Retail,Germany,Remote,Senior,10,Bachelor,1
9249,AI Engineer,Startup,Finance,Singapore,Hybrid,Entry,11,Master,1
9250,Data Scientist,Startup,Technology,Canada,Hybrid,Entry,2,Bachelor,1
9251,AI Engineer,MNC,Technology,UK,Hybrid,Entry,2,Bachelor,0
9252,Data Analyst,Medium,Finance,India,Remote,Entry,9,PhD,1
9253,AI Engineer,Enterprise,Technology,USA,Remote,Mid,10,Bachelor,0
9254,Business Analyst,MNC,Education,Canada,Remote,Senior,13,PhD,1
9255,AI Engineer,MNC,E-commerce,USA,Hybrid,Mid,2,PhD,0
9256,Data Scientist,Medium,Technology,Singapore,Remote,Entry,14,Bachelor,1
9257,Business Analyst,Startup,Retail,India,Onsite,Entry,4,Bachelor,0
9258,Data Analyst,Enterprise,E-commerce,Singapore,Remote,Senior,7,PhD,1
9259,Data Analyst,Startup,Retail,USA,Onsite,Senior,10,Bachelor,0
9260,Machine Learning Engineer,MNC,Finance,Singapore,Hybrid,Senior,5,Master,1
9261,Machine Learning Engineer,Medium,E-commerce,UK,Hybrid,Mid,9,Master,1
9262,Machine Learning Engineer,Enterprise,E-commerce,India,Remote,Senior,6,Master,0
9263,Machine Learning Engineer,Enterprise,E-commerce,Canada,Onsite,Entry,0,Bachelor,0
9264,Data Scientist,Medium,Retail,Singapore,Hybrid,Mid,0,Bachelor,1
9265,AI Engineer,Enterprise,E-commerce,USA,Remote,Entry,0,Bachelor,1
9266,AI Engineer,Medium,Finance,Australia,Remote,Mid,2,Master,1
9267,Data Analyst,Enterprise,Finance,UK,Hybrid,Senior,11,Bachelor,1
9268,Machine Learning Engineer,Startup,Finance,Canada,Remote,Entry,0,Bachelor,0
9269,Data Analyst,MNC,E-commerce,UK,Onsite,Mid,7,Bachelor,0
9270,Machine Learning Engineer,Enterprise,Education,India,Remote,Mid,1,Bachelor,0
9271,Data Analyst,Startup,Retail,UK,Onsite,Entry,8,PhD,0
9272,Data Scientist,Medium,E-commerce,Australia,Hybrid,Mid,7,Master,1
9273,AI Engineer,Medium,Technology,Australia,Onsite,Mid,9,PhD,0
9274,AI Engineer,MNC,Retail,USA,Remote,Entry,1,Bachelor,1
9275,Business Analyst,Startup,Healthcare,Australia,Onsite,Mid,8,Bachelor,1
9276,Data Engineer,MNC,Education,USA,Onsite,Senior,2,PhD,0
9277,AI Engineer,Medium,Technology,USA,Remote,Senior,4,Master,1
9278,AI Engineer,Medium,Finance,Australia,Hybrid,Mid,0,PhD,1
9279,Business Analyst,Enterprise,Healthcare,USA,Remote,Mid,2,PhD,1
9280,AI Engineer,Medium,Finance,Australia,Hybrid,Entry,9,Bachelor,0
9281,Data Scientist,Startup,Finance,USA,Hybrid,Senior,6,Master,1
9282,Data Engineer,Medium,Retail,Australia,Onsite,Entry,14,PhD,0
9283,Machine Learning Engineer,Medium,Technology,India,Remote,Entry,5,Master,1
9284,Data Analyst,Startup,Healthcare,Singapore,Hybrid,Mid,11,PhD,0
